timestamp,peer_addr,rd_count,wr_count
1609876800,10.0.0.17,85021,117883
1609880400,10.0.0.17,125559,65918
1609884000,10.0.0.20,110631,91102
1609887600,10.0.0.20,108916,80202
1609891200,10.0.0.19,122175,92715
1609894800,10.0.0.19,68043,93906
1609898400,10.0.0.63,125461,111278
1609902000,10.0.0.5,97088,74024
1609905600,10.0.0.5,77695,69192
1609909200,10.0.0.47,102602,129555
1609912800,10.0.0.5,126958,111121
1609916400,10.0.0.5,95704,67588
1609920000,10.0.0.63,66844,112683
1609923600,10.0.0.19,128278,90427
1609927200,10.0.0.19,79518,81429
1609930800,10.0.0.12,122686,111654
1609934400,10.0.0.43,95344,105942
1609938000,10.0.0.20,99869,71858
1609941600,10.0.0.36,68352,84017
1609945200,10.0.0.47,93069,83164
1609948800,10.0.0.36,112340,78949
1609952400,10.0.0.71,118321,71198
1609956000,10.0.0.43,114483,72506
1609959600,10.0.0.63,70575,97330
1609963200,10.0.0.17,106970,111312
1609966800,10.0.0.5,66988,102826
1609970400,10.0.0.19,83095,66997
1609974000,10.0.0.17,117225,129048
1609977600,10.0.0.19,121925,66227
1609981200,10.0.0.71,92362,121478
1609984800,10.0.0.5,88899,102645
1609988400,10.0.0.43,131021,117511
1609992000,10.0.0.47,109559,100822
1609995600,10.0.0.71,97326,105861
1609999200,10.0.0.20,82265,109377
1610002800,10.0.0.19,72897,72910
1610006400,10.0.0.71,109648,90469
1610010000,10.0.0.47,121168,104240
1610013600,10.0.0.17,101091,94992
1610017200,10.0.0.43,127213,83899
1610020800,10.0.0.17,105326,69343
1610024400,10.0.0.19,124570,69191
1610028000,10.0.0.71,111557,75296
1610031600,10.0.0.20,105514,107086
1610035200,10.0.0.43,65629,85896
1610038800,10.0.0.17,71520,93258
1610042400,10.0.0.19,104500,99451
1610046000,10.0.0.36,73304,89446
1610049600,10.0.0.12,67701,87082
1610053200,10.0.0.63,118226,110840
1610056800,10.0.0.12,65702,84993
1610060400,10.0.0.12,105723,106108
1610064000,10.0.0.47,66445,114210
1610067600,10.0.0.20,90172,88551
1610071200,10.0.0.47,116305,88644
1610074800,10.0.0.36,82723,122346
1610078400,10.0.0.20,122152,95673
1610082000,10.0.0.63,82959,131159
1610085600,10.0.0.5,120389,95406
1610089200,10.0.0.47,111437,82459
1610092800,10.0.0.5,120848,110343
1610096400,10.0.0.5,68429,84893
1610100000,10.0.0.5,85303,113521
1610103600,10.0.0.19,74017,72520
1610107200,10.0.0.36,104282,85370
1610110800,10.0.0.12,116988,102557
1610114400,10.0.0.71,91779,121254
1610118000,10.0.0.17,128203,73041
1610121600,10.0.0.43,122900,89975
1610125200,10.0.0.71,73506,70240
1610128800,10.0.0.43,97134,87633
1610132400,10.0.0.71,74582,90527
1610136000,10.0.0.47,82401,72375
1610139600,10.0.0.20,111176,108574
1610143200,10.0.0.5,125047,109401
1610146800,10.0.0.71,96390,95216
1610150400,10.0.0.17,124544,83540
1610154000,10.0.0.5,106997,80570
1610157600,10.0.0.47,127355,72297
1610161200,10.0.0.36,74028,80267
1610164800,10.0.0.36,103261,111865
1610168400,10.0.0.47,73745,82992
1610172000,10.0.0.63,101506,99857
1610175600,10.0.0.43,73696,107578
1610179200,10.0.0.36,80588,101453
1610182800,10.0.0.20,79596,66670
1610186400,10.0.0.36,105424,87759
1610190000,10.0.0.12,121334,129220
1610193600,10.0.0.17,106829,87484
1610197200,10.0.0.12,78845,95976
1610200800,10.0.0.36,121202,95782
1610204400,10.0.0.47,82101,103991
1610208000,10.0.0.36,67990,102043
1610211600,10.0.0.47,126356,72284
1610215200,10.0.0.36,124204,87337
1610218800,10.0.0.19,72562,129115
1610222400,10.0.0.63,106037,103367
1610226000,10.0.0.17,129799,121246
1610229600,10.0.0.20,130676,124620
1610233200,10.0.0.71,72677,72293
1610236800,10.0.0.19,122765,90040
1610240400,10.0.0.47,87909,106605
1610244000,10.0.0.36,125945,109060
1610247600,10.0.0.43,67028,104243
1610251200,10.0.0.19,115791,124992
1610254800,10.0.0.19,69197,94099
1610258400,10.0.0.20,117093,68964
1610262000,10.0.0.17,121575,95308
1610265600,10.0.0.17,86185,94811
1610269200,10.0.0.63,100462,101952
1610272800,10.0.0.17,79541,93545
1610276400,10.0.0.19,116585,77999
1610280000,10.0.0.17,88528,72771
1610283600,10.0.0.36,124696,74263
1610287200,10.0.0.19,74257,124519
1610290800,10.0.0.20,73338,90261
1610294400,10.0.0.12,108280,103899
1610298000,10.0.0.20,105215,94301
1610301600,10.0.0.71,130142,77032
1610305200,10.0.0.63,72678,74039
1610308800,10.0.0.17,125528,115762
1610312400,10.0.0.71,99326,128892
1610316000,10.0.0.17,76274,86247
1610319600,10.0.0.47,96747,79770
1610323200,10.0.0.17,118007,116210
1610326800,10.0.0.19,67450,124012
1610330400,10.0.0.71,83375,128837
1610334000,10.0.0.20,92527,102879
1610337600,10.0.0.71,103733,129566
1610341200,10.0.0.19,106295,71071
1610344800,10.0.0.36,107354,93144
1610348400,10.0.0.71,98504,89015
1610352000,10.0.0.63,102116,99754
1610355600,10.0.0.12,102763,130965
1610359200,10.0.0.12,84419,79880
1610362800,10.0.0.63,114857,81794
1610366400,10.0.0.17,104383,127351
1610370000,10.0.0.36,94354,88705
1610373600,10.0.0.47,113091,126902
1610377200,10.0.0.17,105404,129742
1610380800,10.0.0.5,68302,68005
1610384400,10.0.0.17,119345,100973
1610388000,10.0.0.19,130188,99634
1610391600,10.0.0.36,123824,71224
1610395200,10.0.0.43,93776,117825
1610398800,10.0.0.63,114401,101509
1610402400,10.0.0.71,127866,102438
1610406000,10.0.0.12,73357,93337
1610409600,10.0.0.71,83910,75255
1610413200,10.0.0.71,92855,77205
1610416800,10.0.0.63,107336,79971
1610420400,10.0.0.17,83789,95861
1610424000,10.0.0.71,111439,94876
1610427600,10.0.0.5,107670,115246
1610431200,10.0.0.47,65774,77849
1610434800,10.0.0.47,65940,126714
1610438400,10.0.0.43,120284,123407
1610442000,10.0.0.19,67251,93310
1610445600,10.0.0.17,103024,111684
1610449200,10.0.0.5,96607,101084
1610452800,10.0.0.12,88760,77248
1610456400,10.0.0.36,111100,95501
1610460000,10.0.0.47,103240,103485
1610463600,10.0.0.43,129479,79982
1610467200,10.0.0.47,123487,107938
1610470800,10.0.0.47,104147,108342
1610474400,10.0.0.12,120781,125172
1610478000,10.0.0.43,98479,88968
1610481600,10.0.0.36,103979,126456
1610485200,10.0.0.63,119198,91890
1610488800,10.0.0.19,80449,77196
1610492400,10.0.0.20,83853,84841
1610496000,10.0.0.43,117582,122546
1610499600,10.0.0.17,115014,82933
1610503200,10.0.0.20,124238,75247
1610506800,10.0.0.5,80137,113858
1610510400,10.0.0.20,97215,65548
1610514000,10.0.0.43,96327,126209
1610517600,10.0.0.71,123212,99015
1610521200,10.0.0.36,92690,114758
1610524800,10.0.0.12,97716,91752
1610528400,10.0.0.5,114454,110069
1610532000,10.0.0.47,85319,96478
1610535600,10.0.0.12,66415,80320
1610539200,10.0.0.47,89675,101103
1610542800,10.0.0.43,117418,115704
1610546400,10.0.0.71,84411,81747
1610550000,10.0.0.12,73122,74619
1610553600,10.0.0.17,123183,66658
1610557200,10.0.0.63,130609,121530
1610560800,10.0.0.12,126470,88073
1610564400,10.0.0.47,96072,99072
1610568000,10.0.0.47,112697,118855
1610571600,10.0.0.47,120696,81815
1610575200,10.0.0.17,80454,68035
1610578800,10.0.0.43,105360,81998
1610582400,10.0.0.63,112951,128592
1610586000,10.0.0.36,120554,70541
1610589600,10.0.0.5,85274,90269
1610593200,10.0.0.5,111192,117423
1610596800,10.0.0.36,92978,74801
1610600400,10.0.0.20,128698,67418
1610604000,10.0.0.63,77677,114580
1610607600,10.0.0.63,85317,104103
1610611200,10.0.0.47,69822,81102
1610614800,10.0.0.71,89894,120926
1610618400,10.0.0.12,94498,102704
1610622000,10.0.0.12,77393,119803
1610625600,10.0.0.71,97090,101623
1610629200,10.0.0.17,117909,81642
1610632800,10.0.0.19,129085,71165
1610636400,10.0.0.19,124880,68690
1610640000,10.0.0.20,116293,108550
1610643600,10.0.0.71,95388,90412
1610647200,10.0.0.47,118480,94699
1610650800,10.0.0.71,106153,81138
1610654400,10.0.0.63,110289,72181
1610658000,10.0.0.63,111843,84039
1610661600,10.0.0.63,80484,115593
1610665200,10.0.0.5,73858,130047
1610668800,10.0.0.17,81200,127959
1610672400,10.0.0.63,70090,121667
1610676000,10.0.0.43,88581,106787
1610679600,10.0.0.36,90478,98720
1610683200,10.0.0.47,93024,86027
1610686800,10.0.0.20,111136,88726
1610690400,10.0.0.5,81082,67842
1610694000,10.0.0.63,115915,114149
1610697600,10.0.0.71,73742,91178
1610701200,10.0.0.5,95373,99500
1610704800,10.0.0.12,67474,115165
1610708400,10.0.0.20,110842,81800
1610712000,10.0.0.36,91727,66926
1610715600,10.0.0.12,77707,91869
1610719200,10.0.0.63,88563,81438
1610722800,10.0.0.12,128583,127038
1610726400,10.0.0.71,80649,104665
1610730000,10.0.0.47,67078,89408
1610733600,10.0.0.43,72011,97614
1610737200,10.0.0.36,89081,127451
1610740800,10.0.0.43,105026,91471
1610744400,10.0.0.12,117757,71140
1610748000,10.0.0.63,83063,125049
1610751600,10.0.0.47,89620,71583
1610755200,10.0.0.20,91442,122328
1610758800,10.0.0.36,113755,81819
1610762400,10.0.0.20,121340,124650
1610766000,10.0.0.43,65593,126193
1610769600,10.0.0.19,86178,67031
1610773200,10.0.0.47,104688,90576
1610776800,10.0.0.36,81324,130066
1610780400,10.0.0.20,107589,78731
1610784000,10.0.0.47,84481,96258
1610787600,10.0.0.5,90482,82423
1610791200,10.0.0.12,122816,108329
1610794800,10.0.0.43,67496,118630
1610798400,10.0.0.63,73678,70878
1610802000,10.0.0.20,118990,70935
1610805600,10.0.0.17,84617,91578
1610809200,10.0.0.5,82323,92811
1610812800,10.0.0.63,104025,108599
1610816400,10.0.0.17,86025,85015
1610820000,10.0.0.17,101347,66041
1610823600,10.0.0.5,110545,118706
1610827200,10.0.0.47,87871,72430
1610830800,10.0.0.5,121989,74391
1610834400,10.0.0.12,68835,110251
1610838000,10.0.0.20,74796,98068
1610841600,10.0.0.12,75776,117150
1610845200,10.0.0.43,105970,68300
1610848800,10.0.0.63,95567,68870
1610852400,10.0.0.63,111775,89359
1610856000,10.0.0.5,75542,87251
1610859600,10.0.0.36,97750,66623
1610863200,10.0.0.36,71208,88958
1610866800,10.0.0.71,87459,107492
1610870400,10.0.0.63,118886,72873
1610874000,10.0.0.19,90017,82133
1610877600,10.0.0.12,94266,120091
1610881200,10.0.0.12,124557,122606
1610884800,10.0.0.20,78567,114718
1610888400,10.0.0.47,103358,95321
1610892000,10.0.0.12,81991,67408
1610895600,10.0.0.17,116566,127340
1610899200,10.0.0.63,110955,67375
1610902800,10.0.0.47,74320,117017
1610906400,10.0.0.43,74258,104730
1610910000,10.0.0.71,91194,129211
1610913600,10.0.0.47,130461,120023
1610917200,10.0.0.17,90068,113407
1610920800,10.0.0.71,80157,88520
1610924400,10.0.0.20,73580,126342
1610928000,10.0.0.20,118544,77161
1610931600,10.0.0.5,81667,128191
1610935200,10.0.0.12,83796,70054
1610938800,10.0.0.63,99146,106557
1610942400,10.0.0.20,90815,115279
1610946000,10.0.0.47,117540,103018
1610949600,10.0.0.19,95224,102306
1610953200,10.0.0.12,127464,126838
1610956800,10.0.0.19,113219,103540
1610960400,10.0.0.12,120438,73665
1610964000,10.0.0.20,81604,88754
1610967600,10.0.0.47,110279,104885
1610971200,10.0.0.20,97203,85226
1610974800,10.0.0.20,85967,80917
1610978400,10.0.0.47,88292,68278
1610982000,10.0.0.63,102094,120282
1610985600,10.0.0.71,103733,84333
1610989200,10.0.0.12,66504,108343
1610992800,10.0.0.5,66945,90389
1610996400,10.0.0.5,128290,107372
1611000000,10.0.0.5,119167,85521
1611003600,10.0.0.19,111468,92345
1611007200,10.0.0.63,100787,86094
1611010800,10.0.0.43,122342,106525
1611014400,10.0.0.36,119282,91362
1611018000,10.0.0.47,128046,127920
1611021600,10.0.0.19,70736,128198
1611025200,10.0.0.19,115834,91247
1611028800,10.0.0.19,118679,92657
1611032400,10.0.0.19,93891,89774
1611036000,10.0.0.20,104950,105486
1611039600,10.0.0.43,73591,113499
1611043200,10.0.0.71,109300,83113
1611046800,10.0.0.17,99062,102000
1611050400,10.0.0.17,66286,117827
1611054000,10.0.0.20,74172,76781
1611057600,10.0.0.47,98884,81982
1611061200,10.0.0.47,104475,66643
1611064800,10.0.0.63,87236,81867
1611068400,10.0.0.20,84649,72303
1611072000,10.0.0.43,123898,111718
1611075600,10.0.0.71,117495,81854
1611079200,10.0.0.47,99983,87699
1611082800,10.0.0.12,103028,83306
1611086400,10.0.0.71,109144,84057
1611090000,10.0.0.19,113368,120411
1611093600,10.0.0.19,104138,115840
1611097200,10.0.0.71,91934,89143
1611100800,10.0.0.36,105442,72924
1611104400,10.0.0.12,108151,92038
1611108000,10.0.0.19,69462,84763
1611111600,10.0.0.36,98440,98804
1611115200,10.0.0.63,109745,67614
1611118800,10.0.0.5,72989,67187
1611122400,10.0.0.43,100416,110795
1611126000,10.0.0.20,114498,120708
1611129600,10.0.0.12,74188,93674
1611133200,10.0.0.17,115961,82153
1611136800,10.0.0.36,83003,122059
1611140400,10.0.0.5,104296,99038
1611144000,10.0.0.63,94438,130682
1611147600,10.0.0.71,130761,97949
1611151200,10.0.0.20,79847,104239
1611154800,10.0.0.5,78815,111693
1611158400,10.0.0.12,67835,108654
1611162000,10.0.0.17,130812,119697
1611165600,10.0.0.47,89672,128349
1611169200,10.0.0.47,126554,75218
1611172800,10.0.0.20,83488,92686
1611176400,10.0.0.19,75528,93527
1611180000,10.0.0.36,121788,122429
1611183600,10.0.0.71,83719,84099
1611187200,10.0.0.36,78919,126128
1611190800,10.0.0.63,76196,73770
1611194400,10.0.0.47,102843,103787
1611198000,10.0.0.71,71194,103426
1611201600,10.0.0.47,66999,89643
1611205200,10.0.0.63,118660,112743
1611208800,10.0.0.36,121301,130695
1611212400,10.0.0.5,76910,102768
1611216000,10.0.0.19,93739,121101
1611219600,10.0.0.17,110077,73647
1611223200,10.0.0.63,120910,87030
1611226800,10.0.0.20,104809,125409
1611230400,10.0.0.17,96946,124797
1611234000,10.0.0.20,94282,130455
1611237600,10.0.0.12,118062,66281
1611241200,10.0.0.43,128818,119405
1611244800,10.0.0.43,121538,71615
1611248400,10.0.0.36,65570,82989
1611252000,10.0.0.71,103230,111193
1611255600,10.0.0.20,94228,117815
1611259200,10.0.0.36,103789,69633
1611262800,10.0.0.36,108306,70987
1611266400,10.0.0.17,83138,130115
1611270000,10.0.0.20,96221,93225
1611273600,10.0.0.36,81558,107832
1611277200,10.0.0.71,118721,105477
1611280800,10.0.0.63,109735,123560
1611284400,10.0.0.12,90071,123594
1611288000,10.0.0.47,107638,123370
1611291600,10.0.0.63,77215,86425
1611295200,10.0.0.5,120540,124679
1611298800,10.0.0.47,119722,101812
1611302400,10.0.0.43,113141,119414
1611306000,10.0.0.19,100184,112180
1611309600,10.0.0.47,86509,128203
1611313200,10.0.0.19,101298,115751
1611316800,10.0.0.71,104320,122031
1611320400,10.0.0.5,113420,80929
1611324000,10.0.0.17,102055,85113
1611327600,10.0.0.71,98428,124510
1611331200,10.0.0.63,81444,113877
1611334800,10.0.0.36,123993,102426
1611338400,10.0.0.12,78638,84394
1611342000,10.0.0.63,125581,81123
1611345600,10.0.0.12,68939,102097
1611349200,10.0.0.12,120231,72222
1611352800,10.0.0.12,80190,73087
1611356400,10.0.0.12,125891,120972
1611360000,10.0.0.36,126095,119572
1611363600,10.0.0.17,118496,86828
1611367200,10.0.0.5,66150,130454
1611370800,10.0.0.17,100664,123274
1611374400,10.0.0.20,105818,98457
1611378000,10.0.0.63,89011,92866
1611381600,10.0.0.12,118849,123987
1611385200,10.0.0.71,80080,113045
1611388800,10.0.0.36,119244,89780
1611392400,10.0.0.47,83630,112217
1611396000,10.0.0.47,91127,107139
1611399600,10.0.0.71,80282,122181
1611403200,10.0.0.71,90492,122795
1611406800,10.0.0.20,83406,120004
1611410400,10.0.0.71,75291,122367
1611414000,10.0.0.36,86035,80206
1611417600,10.0.0.19,74448,67882
1611421200,10.0.0.19,99421,82427
1611424800,10.0.0.19,93162,98216
1611428400,10.0.0.17,94455,116310
1611432000,10.0.0.43,85546,103982
1611435600,10.0.0.5,92755,118728
1611439200,10.0.0.20,83337,105765
1611442800,10.0.0.47,73200,123635
1611446400,10.0.0.71,82882,67754
1611450000,10.0.0.20,125486,115971
1611453600,10.0.0.17,91863,86964
1611457200,10.0.0.63,78773,120850
1611460800,10.0.0.43,113193,82839
1611464400,10.0.0.47,106220,111758
1611468000,10.0.0.20,108009,93850
1611471600,10.0.0.43,113482,83150
1611475200,10.0.0.5,109964,100952
1611478800,10.0.0.63,125785,70697
1611482400,10.0.0.19,92519,88044
1611486000,10.0.0.20,88367,110075
1611489600,10.0.0.20,126602,98483
1611493200,10.0.0.12,101547,111721
1611496800,10.0.0.19,83182,121459
1611500400,10.0.0.43,69780,96506
1611504000,10.0.0.47,69233,101060
1611507600,10.0.0.71,107132,111087
1611511200,10.0.0.43,94668,117596
1611514800,10.0.0.17,122434,74290
1611518400,10.0.0.71,104743,101273
1611522000,10.0.0.5,116988,86185
1611525600,10.0.0.19,76112,81615
1611529200,10.0.0.36,94584,79707
1611532800,10.0.0.43,130451,97354
1611536400,10.0.0.20,117985,129316
1611540000,10.0.0.71,75903,95094
1611543600,10.0.0.12,100054,98771
1611547200,10.0.0.36,103900,127904
1611550800,10.0.0.12,77526,81246
1611554400,10.0.0.36,121950,82534
1611558000,10.0.0.63,85326,96067
1611561600,10.0.0.12,93241,106643
1611565200,10.0.0.63,96184,70055
1611568800,10.0.0.71,107394,97051
1611572400,10.0.0.20,108889,111581
1611576000,10.0.0.19,75718,121948
1611579600,10.0.0.36,67869,90829
1611583200,10.0.0.12,105572,129194
1611586800,10.0.0.12,129699,103265
1611590400,10.0.0.19,96942,94042
1611594000,10.0.0.43,127641,75913
1611597600,10.0.0.17,75434,65699
1611601200,10.0.0.17,77224,96347
1611604800,10.0.0.20,120904,100286
1611608400,10.0.0.71,92846,78003
1611612000,10.0.0.71,128568,115903
1611615600,10.0.0.36,90292,118236
1611619200,10.0.0.19,123171,92636
1611622800,10.0.0.17,76942,118880
1611626400,10.0.0.12,74142,112367
1611630000,10.0.0.19,88339,70917
1611633600,10.0.0.20,95149,80815
1611637200,10.0.0.20,77429,120221
1611640800,10.0.0.17,129865,109953
1611644400,10.0.0.20,72341,99344
1611648000,10.0.0.71,98782,124458
1611651600,10.0.0.17,115999,83577
1611655200,10.0.0.36,82671,103293
1611658800,10.0.0.20,113001,114700
1611662400,10.0.0.20,115423,123306
1611666000,10.0.0.63,108432,108190
1611669600,10.0.0.17,111818,72166
1611673200,10.0.0.47,115367,84059
1611676800,10.0.0.20,111808,110469
1611680400,10.0.0.12,105081,117275
1611684000,10.0.0.47,110821,84884
1611687600,10.0.0.5,129009,97428
1611691200,10.0.0.71,68624,114563
1611694800,10.0.0.36,90774,124109
1611698400,10.0.0.71,100632,108359
1611702000,10.0.0.5,91684,85618
1611705600,10.0.0.43,88117,93981
1611709200,10.0.0.5,99829,78175
1611712800,10.0.0.36,128307,86529
1611716400,10.0.0.47,69929,126074
1611720000,10.0.0.71,110996,105723
1611723600,10.0.0.63,107429,103559
1611727200,10.0.0.17,94185,68728
1611730800,10.0.0.63,80780,121685
1611734400,10.0.0.5,78620,91144
1611738000,10.0.0.19,68593,117292
1611741600,10.0.0.20,101221,101954
1611745200,10.0.0.47,102560,70610
1611748800,10.0.0.12,84503,67744
1611752400,10.0.0.63,83662,99855
1611756000,10.0.0.47,96641,79678
1611759600,10.0.0.20,91050,121571
1611763200,10.0.0.71,79432,112302
1611766800,10.0.0.12,78922,89627
1611770400,10.0.0.20,71349,102712
1611774000,10.0.0.36,106600,105769
1611777600,10.0.0.63,124014,103535
1611781200,10.0.0.43,66317,102640
1611784800,10.0.0.12,86897,121608
1611788400,10.0.0.36,90551,101815
1611792000,10.0.0.47,116825,95002
1611795600,10.0.0.17,117648,82597
1611799200,10.0.0.47,118576,124211
1611802800,10.0.0.47,112496,71960
1611806400,10.0.0.47,69209,77774
1611810000,10.0.0.5,117168,80919
1611813600,10.0.0.12,113326,101478
1611817200,10.0.0.47,80266,102259
1611820800,10.0.0.5,107715,85702
1611824400,10.0.0.71,71736,110717
1611828000,10.0.0.71,70077,96369
1611831600,10.0.0.47,110278,110563
1611835200,10.0.0.5,75240,125684
1611838800,10.0.0.19,76768,107007
1611842400,10.0.0.17,102387,110681
1611846000,10.0.0.43,127263,96676
1611849600,10.0.0.71,126735,106547
1611853200,10.0.0.36,88369,83358
1611856800,10.0.0.71,87108,125538
1611860400,10.0.0.47,103999,66101
1611864000,10.0.0.20,91533,70642
1611867600,10.0.0.12,108533,77465
1611871200,10.0.0.17,104675,87170
1611874800,10.0.0.20,121573,126120
1611878400,10.0.0.12,117178,97334
1611882000,10.0.0.19,114819,93424
1611885600,10.0.0.20,127844,116704
1611889200,10.0.0.47,73254,73901
1611892800,10.0.0.36,121025,95473
1611896400,10.0.0.20,123325,68299
1611900000,10.0.0.17,105170,94297
1611903600,10.0.0.36,107647,99375
1611907200,10.0.0.5,89514,100596
1611910800,10.0.0.47,103811,90996
1611914400,10.0.0.71,83742,104719
1611918000,10.0.0.71,81100,88366
1611921600,10.0.0.47,71679,112755
1611925200,10.0.0.63,130988,120473
1611928800,10.0.0.17,76845,72407
1611932400,10.0.0.71,110422,130196
1611936000,10.0.0.19,106645,66274
1611939600,10.0.0.19,70056,108385
1611943200,10.0.0.63,111034,66726
1611946800,10.0.0.43,108008,67083
1611950400,10.0.0.36,127648,85289
1611954000,10.0.0.36,113448,100854
1611957600,10.0.0.36,89218,69078
1611961200,10.0.0.36,116156,96611
1611964800,10.0.0.5,85822,70001
1611968400,10.0.0.47,113143,76968
1611972000,10.0.0.71,105308,118078
1611975600,10.0.0.63,126235,84679
1611979200,10.0.0.43,77445,130177
1611982800,10.0.0.71,91433,69094
1611986400,10.0.0.20,130881,65569
1611990000,10.0.0.19,105957,75562
1611993600,10.0.0.71,65944,126962
1611997200,10.0.0.17,73150,111945
1612000800,10.0.0.19,125093,94312
1612004400,10.0.0.20,90551,104000
1612008000,10.0.0.17,82751,105854
1612011600,10.0.0.47,75690,100916
1612015200,10.0.0.63,111478,74906
1612018800,10.0.0.19,110537,128521
1612022400,10.0.0.19,111144,90310
1612026000,10.0.0.71,93585,130732
1612029600,10.0.0.12,111344,93221
1612033200,10.0.0.71,94726,100836
1612036800,10.0.0.17,71265,94756
1612040400,10.0.0.63,90189,81852
1612044000,10.0.0.19,82626,99068
1612047600,10.0.0.5,89686,109222
1612051200,10.0.0.17,115889,117245
1612054800,10.0.0.19,103178,96609
1612058400,10.0.0.63,94025,104298
1612062000,10.0.0.19,112623,66710
1612065600,10.0.0.20,75611,112518
1612069200,10.0.0.71,127743,103790
1612072800,10.0.0.43,95010,109519
1612076400,10.0.0.5,118772,96253
1612080000,10.0.0.5,77443,75424
1612083600,10.0.0.12,76431,127292
1612087200,10.0.0.12,100599,74090
